date,region_id,assigned_subarchetype,count
2025-09-18,r03_01,3A,1
2025-09-18,r03_01,3C,3
2025-09-18,r03_02,3C,3
2025-09-18,r03_20,3C,6
2025-09-18,r03_24,3C,4
2025-09-18,r05_21,3C,3
2025-09-18,r06_23,1B,1
2025-09-18,r06_23,3C,6
2025-09-18,r11_50,1B,2
2025-09-18,r11_50,3A,1
2025-09-18,r12_51,2A,1
2025-09-18,r12_51,3A,1
2025-09-18,r12_53,1B,2
2025-09-18,r12_53,2A,1
2025-09-18,r12_53,3A,1
2025-09-18,r17_52,2B,1
2025-09-18,r17_52,3A,1
2025-09-18,r18_21,1A,2
2025-09-18,r18_21,2A,4
2025-09-18,r18_21,3B,1
2025-09-18,r18_57,2A,1
2025-09-19,r12_50,1B,1
2025-09-19,r12_50,3B,1
2025-09-19,r13_35,3A,1
2025-09-19,r17_51,2A,2
2025-09-19,r17_51,2B,2
2025-09-19,r17_51,3B,1
2025-09-19,r18_20,1A,1
2025-09-19,r18_20,2B,1
2025-09-19,r18_20,3B,2
2025-09-19,r18_21,3B,2
2025-09-19,r19_56,2A,1
2025-09-19,r19_56,2B,1
2025-09-19,r21_30,2B,1
2025-09-19,r21_36,2B,1
2025-09-19,r23_29,2B,1
2025-09-20,r11_55,3A,1
2025-09-20,r12_36,3B,1
2025-09-20,r12_50,3A,1
2025-09-20,r12_51,1A,1
2025-09-20,r12_51,1B,1
2025-09-20,r12_51,3A,1
2025-09-20,r12_51,3B,1
2025-09-20,r17_15,2B,1
2025-09-20,r17_51,1A,1
2025-09-20,r17_51,2B,3
2025-09-20,r17_51,3A,1
2025-09-20,r18_20,2A,1
2025-09-20,r19_20,2A,1
2025-09-20,r19_55,2A,1
2025-09-20,r19_56,1A,1
2025-09-20,r22_31,2B,2
2025-09-21,r11_50,3B,1
2025-09-21,r11_52,1B,1
2025-09-21,r11_52,3B,1
2025-09-21,r13_22,3B,2
2025-09-21,r18_50,2B,2
2025-09-21,r18_50,3A,1
2025-09-21,r18_51,2B,1
2025-09-21,r18_51,3B,1
2025-09-21,r19_19,3A,1
2025-09-21,r19_20,2A,1
2025-09-21,r19_55,2A,1
2025-09-21,r19_55,2B,1
2025-09-22,r10_54,1B,1
2025-09-22,r11_20,1B,1
2025-09-22,r12_22,1B,1
2025-09-22,r12_22,2A,1
2025-09-22,r12_50,1A,1
2025-09-22,r12_50,1B,1
2025-09-22,r12_51,3A,1
2025-09-22,r17_12,2A,2
2025-09-22,r17_12,2B,2
2025-09-22,r17_13,2B,2
2025-09-22,r18_50,2A,1
2025-09-22,r18_50,2B,3
2025-09-22,r18_50,3B,2
2025-09-22,r19_55,2A,1
2025-09-22,r19_55,2B,1
2025-09-22,r20_13,3A,1
2025-09-22,r20_15,1B,1
2025-09-22,r20_19,2A,2
2025-09-22,r20_19,2B,1
2025-09-22,r20_19,3B,1
2025-09-22,r20_30,2B,2
2025-09-22,r20_55,2B,1
2025-09-22,r22_09,1A,1
2025-09-22,r22_09,1B,1
2025-09-22,r22_09,3B,1
2025-09-23,r11_50,1A,1
2025-09-23,r13_22,1A,1
2025-09-23,r13_22,1B,4
2025-09-23,r13_22,2A,2
2025-09-23,r13_22,3B,1
2025-09-23,r14_22,3A,1
2025-09-23,r17_12,2B,2
2025-09-23,r17_12,3B,1
2025-09-23,r18_49,2A,1
2025-09-23,r20_19,2B,2
2025-09-23,r20_20,1A,1
2025-09-23,r20_20,3A,1
2025-09-23,r20_55,3B,1
2025-09-24,r10_55,3A,2
2025-09-24,r11_50,3B,1
2025-09-24,r11_55,3A,1
2025-09-24,r12_22,3A,2
2025-09-24,r12_50,3B,1
2025-09-24,r12_51,3B,1
2025-09-24,r13_22,1B,1
2025-09-24,r16_51,2A,2
2025-09-24,r17_11,2A,1
2025-09-24,r17_11,2B,1
2025-09-24,r17_11,3A,2
2025-09-24,r18_20,2A,2
2025-09-24,r18_48,2A,1
2025-09-24,r20_21,2B,1
2025-09-24,r20_55,1A,1
2025-09-24,r20_55,2B,1
2025-09-24,r20_55,3A,1
2025-09-24,r20_56,2A,2
2025-09-24,r21_21,2B,1
2025-09-24,r21_21,3A,1
2025-09-24,r21_22,1A,1
2025-09-24,r21_22,2A,2
2025-09-24,r21_22,2B,2
2025-09-24,r21_38,2B,1
2025-09-24,r22_14,3A,1
2025-09-25,r11_32,1A,1
2025-09-25,r11_32,1B,2
2025-09-25,r11_32,2A,1
2025-09-25,r11_51,1B,1
2025-09-25,r11_51,2A,2
2025-09-25,r12_21,3A,1
2025-09-25,r12_22,1A,4
2025-09-25,r12_22,1B,3
2025-09-25,r12_22,2A,2
2025-09-25,r12_22,3B,1
2025-09-25,r13_22,1A,1
2025-09-25,r13_22,1B,1
2025-09-25,r13_22,3A,3
2025-09-25,r13_22,3B,1
2025-09-25,r15_17,2B,2
2025-09-25,r16_51,2A,1
2025-09-25,r16_51,2B,1
2025-09-25,r17_10,2A,1
2025-09-25,r17_10,2B,1
2025-09-25,r17_10,3A,2
2025-09-25,r17_50,2B,1
2025-09-25,r17_51,1A,1
2025-09-25,r18_20,1A,1
2025-09-25,r18_20,3A,3
2025-09-25,r18_20,3B,1
2025-09-25,r20_55,1A,1
2025-09-25,r20_55,2B,1
2025-09-25,r20_55,3A,1
2025-09-25,r20_55,3B,1
2025-09-25,r20_56,2B,4
2025-09-25,r21_22,2A,1
2025-09-25,r21_22,2B,1
2025-09-25,r21_23,2A,1
2025-09-25,r21_24,1A,1
2025-09-25,r21_24,2B,1
2025-09-25,r21_24,3A,1
2025-09-25,r21_37,2B,1
2025-09-25,r25_27,2B,2
2025-09-25,r25_27,3B,1
2025-09-26,r03_00,3C,3
2025-09-26,r03_01,3C,2
2025-09-26,r03_20,1B,1
2025-09-26,r03_20,3C,1
2025-09-26,r03_22,3A,1
2025-09-26,r03_22,3C,5
2025-09-26,r03_23,1B,1
2025-09-26,r03_23,3C,2
2025-09-26,r04_22,3C,3
2025-09-26,r05_21,3C,3
2025-09-26,r05_23,3A,1
2025-09-26,r05_23,3C,4
2025-09-26,r06_23,1B,1
2025-09-26,r06_23,3A,1
2025-09-26,r06_23,3C,8
2025-09-26,r11_54,3A,1
2025-09-26,r12_21,1B,1
2025-09-26,r12_22,3B,1
2025-09-26,r12_32,1B,1
2025-09-26,r13_22,1A,1
2025-09-26,r13_22,3B,1
2025-09-26,r17_09,1A,1
2025-09-26,r17_49,2A,1
2025-09-26,r17_49,2B,2
2025-09-26,r18_20,2A,1
2025-09-26,r18_20,3A,1
2025-09-26,r18_47,2B,1
2025-09-26,r20_55,2B,5
2025-09-26,r21_25,2A,1
2025-09-26,r21_25,3A,1
2025-09-27,r11_50,1A,1
2025-09-27,r11_50,1B,1
2025-09-27,r11_50,3A,1
2025-09-27,r11_50,3B,2
2025-09-27,r12_21,1A,1
2025-09-27,r12_21,3A,1
2025-09-27,r12_22,1A,1
2025-09-27,r12_22,2A,2
2025-09-27,r12_51,1A,1
2025-09-27,r12_51,2A,1
2025-09-27,r12_51,3A,1
2025-09-27,r12_51,3B,1
2025-09-27,r17_09,1A,1
2025-09-27,r17_09,2A,1
2025-09-27,r17_09,2B,2
2025-09-27,r17_15,2B,2
2025-09-27,r17_48,2B,2
2025-09-27,r17_48,3B,1
2025-09-27,r17_49,1A,1
2025-09-27,r17_49,3A,1
2025-09-27,r18_19,2B,1
2025-09-27,r18_20,2B,1
2025-09-27,r18_20,3A,1
2025-09-27,r20_56,1A,1
2025-09-27,r20_56,2B,1
2025-09-27,r20_56,3A,1
2025-09-28,r12_21,2A,1
2025-09-28,r12_21,3B,1
2025-09-28,r12_22,1B,1
2025-09-28,r12_22,3B,1
2025-09-28,r13_21,1B,1
2025-09-28,r17_35,2B,2
2025-09-28,r18_09,1A,1
2025-09-28,r18_09,2B,1
2025-09-28,r18_09,3A,1
2025-09-28,r18_19,2B,2
2025-09-28,r18_47,1A,1
2025-09-28,r18_47,2A,1
2025-09-28,r18_47,2B,1
2025-09-28,r18_47,3B,2
2025-09-28,r19_17,2B,1
2025-09-28,r19_19,2A,1
2025-09-28,r19_19,2B,3
2025-09-28,r20_57,1A,1
2025-09-28,r20_57,2B,2
2025-09-28,r21_57,2B,1
2025-09-28,r22_10,1A,1
2025-09-28,r22_10,3B,1
2025-09-28,r23_11,3B,1
2025-09-29,r12_21,3B,2
2025-09-29,r12_22,1A,1
2025-09-29,r12_22,3A,2
2025-09-29,r12_51,1A,1
2025-09-29,r12_51,3B,1
2025-09-29,r13_22,1A,1
2025-09-29,r13_22,1B,1
2025-09-29,r13_22,2A,1
2025-09-29,r18_09,2A,1
2025-09-29,r19_17,1A,1
2025-09-29,r19_17,2A,1
2025-09-29,r19_17,2B,2
2025-09-29,r19_17,3B,2
2025-09-29,r19_18,2A,1
2025-09-29,r22_35,2B,2
2025-09-30,r11_52,3B,1
2025-09-30,r12_22,3A,1
2025-09-30,r12_51,1B,1
2025-09-30,r12_51,3B,1
2025-09-30,r12_54,1A,1
2025-09-30,r12_54,2A,1
2025-09-30,r13_22,1B,1
2025-09-30,r16_15,3A,1
2025-09-30,r17_28,2B,3
2025-09-30,r19_17,1A,3
2025-09-30,r19_17,2A,1
2025-09-30,r19_17,2B,1
2025-09-30,r19_17,3A,1
2025-09-30,r20_18,1A,1
2025-09-30,r20_18,2A,3
2025-09-30,r20_18,2B,2
2025-09-30,r20_18,3B,1
2025-09-30,r21_38,2B,2
2025-09-30,r21_53,2B,2
2025-10-01,r10_54,1A,1
2025-10-01,r10_54,2A,2
2025-10-01,r11_52,1A,1
2025-10-01,r12_22,3A,1
2025-10-01,r16_10,1A,1
2025-10-01,r16_10,2A,1
2025-10-01,r16_10,2B,2
2025-10-01,r17_44,2B,2
2025-10-01,r17_44,3B,1
2025-10-01,r19_17,2B,1
2025-10-01,r20_18,2A,2
2025-10-01,r20_18,2B,3
2025-10-01,r20_18,3B,1
2025-10-01,r21_19,3A,1
2025-10-01,r22_10,2A,1
2025-10-01,r22_34,2B,1
2025-10-01,r22_34,3B,1
2025-10-02,r10_33,1B,1
2025-10-02,r11_51,1A,1
2025-10-02,r11_51,3A,2
2025-10-02,r11_53,1A,1
2025-10-02,r11_53,3A,1
2025-10-02,r12_51,1A,2
2025-10-02,r12_51,2A,1
2025-10-02,r12_51,3A,1
2025-10-02,r13_21,1A,1
2025-10-02,r17_10,2A,4
2025-10-02,r17_10,2B,4
2025-10-02,r17_10,3A,2
2025-10-02,r17_50,2B,3
2025-10-02,r17_51,1A,1
2025-10-02,r17_51,2A,1
2025-10-02,r20_19,1A,1
2025-10-02,r20_19,2B,2
2025-10-02,r20_20,2B,1
2025-10-02,r21_11,2A,1
2025-10-02,r22_34,1B,1
2025-10-02,r22_34,2B,1
2025-10-02,r22_34,3A,1
2025-10-03,r11_51,2A,2
2025-10-03,r11_52,3B,1
2025-10-03,r12_51,3A,2
2025-10-03,r13_22,3A,1
2025-10-03,r17_09,2A,1
2025-10-03,r17_09,2B,3
2025-10-03,r17_10,1A,1
2025-10-03,r17_49,1A,1
2025-10-03,r17_49,2B,1
2025-10-03,r17_50,2B,4
2025-10-03,r18_40,2A,1
2025-10-03,r18_41,1A,1
2025-10-03,r18_41,2B,1
2025-10-03,r19_44,2B,1
2025-10-03,r19_44,3A,1
2025-10-03,r19_44,3B,1
2025-10-03,r24_31,2B,1
2025-10-03,r24_31,3B,1
2025-10-04,r12_51,1B,1
2025-10-04,r16_16,2B,3
2025-10-04,r16_16,3B,1
2025-10-04,r17_09,2A,2
2025-10-04,r18_40,1A,2
2025-10-04,r18_40,2A,1
2025-10-04,r18_40,2B,1
2025-10-04,r18_40,3A,1
2025-10-04,r18_40,3B,1
2025-10-04,r18_48,2B,1
2025-10-04,r18_49,2A,1
2025-10-04,r18_49,2B,1
2025-10-04,r18_49,3A,1
2025-10-04,r18_49,3B,1
2025-10-04,r20_13,1A,1
2025-10-05,r17_09,2A,1
2025-10-05,r17_09,2B,1
2025-10-05,r17_09,3B,1
2025-10-05,r17_12,2A,1
2025-10-05,r17_12,2B,2
2025-10-05,r17_12,3B,1
2025-10-05,r18_40,1A,3
2025-10-05,r18_40,2B,1
2025-10-05,r18_48,1A,1
2025-10-05,r18_48,2A,2
2025-10-05,r18_48,3A,1
2025-10-05,r18_48,3B,1
2025-10-05,r19_53,1A,1
2025-10-05,r19_53,3B,2
2025-10-06,r17_09,2A,2
2025-10-06,r17_09,3B,1
2025-10-06,r17_12,2B,3
2025-10-06,r18_40,2A,1
2025-10-06,r18_40,2B,2
2025-10-06,r18_40,3B,1
2025-10-06,r18_47,2B,2
2025-10-06,r18_47,3B,2
2025-10-06,r19_53,2A,1
2025-10-06,r19_53,2B,2
2025-10-06,r19_53,3B,1
2025-10-07,r14_34,2B,3
2025-10-07,r17_09,1A,1
2025-10-07,r17_10,1A,1
2025-10-07,r17_10,2A,1
2025-10-07,r17_10,2B,2
2025-10-07,r18_11,1A,1
2025-10-07,r18_11,2B,1
2025-10-07,r18_11,3A,1
2025-10-07,r19_53,1A,1
2025-10-07,r19_53,2B,1
2025-10-08,r16_32,1B,1
2025-10-08,r17_10,1A,3
2025-10-08,r17_10,2B,3
2025-10-08,r17_10,3A,2
2025-10-08,r17_19,2B,2
2025-10-08,r17_21,2A,2
2025-10-08,r18_11,1A,1
2025-10-08,r18_11,2A,2
2025-10-08,r18_11,2B,1
2025-10-08,r18_11,3A,1
2025-10-08,r18_52,3B,1
2025-10-08,r18_53,2A,1
2025-10-08,r19_52,2B,2
2025-10-08,r20_52,2B,1
2025-10-08,r20_52,3B,1
2025-10-08,r21_29,1B,1
2025-10-08,r21_29,2B,1
2025-10-08,r21_29,3B,1
2025-10-09,r03_00,3C,7
2025-10-09,r03_01,3C,5
2025-10-09,r03_03,3C,2
2025-10-09,r03_20,3C,7
2025-10-09,r03_24,3C,4
2025-10-09,r03_42,3A,1
2025-10-09,r03_42,3C,1
2025-10-09,r04_20,3A,1
2025-10-09,r04_20,3C,4
2025-10-09,r05_21,3C,7
2025-10-09,r05_22,3C,4
2025-10-09,r06_23,1B,2
2025-10-09,r06_23,3C,10
2025-10-09,r17_11,2A,1
2025-10-09,r17_11,2B,2
2025-10-09,r17_19,2B,1
2025-10-09,r17_20,1A,1
2025-10-09,r17_20,2B,1
2025-10-09,r17_20,3B,3
2025-10-09,r18_11,2A,1
2025-10-09,r18_11,2B,1
2025-10-09,r19_52,1A,1
2025-10-09,r20_53,2B,4
2025-10-09,r20_54,3A,1
2025-10-09,r20_54,3B,1
2025-10-10,r17_12,1A,1
2025-10-10,r17_46,2A,1
2025-10-10,r17_46,2B,2
2025-10-10,r18_12,2B,1
2025-10-10,r18_12,3A,1
2025-10-10,r18_19,2A,1
2025-10-10,r18_19,2B,2
2025-10-10,r19_10,2A,1
2025-10-10,r19_10,3A,1
2025-10-10,r19_51,1A,1
2025-10-10,r19_51,2B,2
2025-10-10,r21_11,2A,1
2025-10-10,r22_24,1A,1
2025-10-10,r22_24,2A,1
2025-10-10,r22_24,2B,2
2025-10-10,r22_24,3B,1
2025-10-11,r17_14,2B,1
2025-10-11,r18_11,1A,1
2025-10-11,r18_11,2A,1
2025-10-11,r18_11,3A,1
2025-10-11,r18_19,2B,1
2025-10-11,r19_19,1A,1
2025-10-11,r19_19,2A,1
2025-10-11,r19_19,2B,1
2025-10-11,r19_51,2A,2
2025-10-11,r19_51,2B,2
2025-10-12,r08_59,2B,2
2025-10-12,r20_52,2A,2
2025-10-12,r20_52,2B,1
2025-10-12,r20_52,3A,1
2025-10-12,r20_53,3B,1
2025-10-13,r17_23,2A,2
2025-10-13,r17_23,2B,2
2025-10-13,r20_53,2B,1
2025-10-13,r20_54,2A,2
2025-10-13,r20_54,2B,1
2025-10-13,r20_54,3A,1
2025-10-14,r17_22,2B,1
2025-10-14,r17_22,3B,1
2025-10-14,r18_22,3A,1
2025-10-14,r18_22,3B,1
2025-10-14,r20_55,1A,1
2025-10-14,r20_55,2B,1
2025-10-14,r20_55,3B,1
2025-10-14,r20_56,2B,1
2025-10-15,r10_20,2B,1
2025-10-15,r10_20,3B,1
2025-10-15,r18_22,1A,1
2025-10-15,r18_22,2B,1
2025-10-15,r18_22,3B,2
2025-10-16,r03_00,3A,1
2025-10-16,r03_00,3C,10
2025-10-16,r03_03,3C,3
2025-10-16,r03_20,3C,3
2025-10-16,r03_21,1B,2
2025-10-16,r03_21,3C,8
2025-10-16,r03_23,3C,2
2025-10-16,r03_24,3C,3
2025-10-16,r03_42,3C,1
2025-10-16,r04_22,1B,1
2025-10-16,r05_22,1B,1
2025-10-16,r05_22,3C,2
2025-10-16,r06_23,1B,1
2025-10-16,r06_23,3A,2
2025-10-16,r06_23,3C,3
2025-10-16,r16_50,2B,1
2025-10-16,r22_29,2B,1
2025-10-16,r22_29,3A,1
2025-10-18,r13_41,2A,1
2025-10-18,r13_41,2B,1
2025-10-18,r13_41,3B,2
2025-10-18,r13_42,2B,1
2025-10-18,r13_42,3A,1
2025-10-19,r13_41,1A,2
2025-10-19,r13_41,2A,1
2025-10-19,r13_41,2B,6
2025-10-19,r13_41,3A,2
2025-10-19,r13_41,3B,2
2025-10-19,r17_49,1A,1
2025-10-19,r17_49,2B,1
2025-10-20,r13_41,1A,1
2025-10-20,r13_41,2B,3
2025-10-20,r13_41,3A,1
2025-10-20,r17_48,2B,1
2025-10-20,r18_49,1A,2
2025-10-20,r18_49,2B,1
2025-10-20,r18_49,3B,2
2025-10-20,r19_50,2B,1
2025-10-20,r19_50,3A,1
2025-10-21,r13_40,2A,3
2025-10-21,r13_40,2B,1
2025-10-21,r13_40,3A,2
2025-10-21,r13_40,3B,1
2025-10-21,r13_41,1A,1
2025-10-21,r13_41,2A,1
2025-10-21,r17_17,3B,1
2025-10-21,r17_18,2A,2
2025-10-21,r17_48,2B,3
2025-10-21,r20_11,1B,1
2025-10-21,r20_11,3A,1
2025-10-21,r20_15,1A,1
2025-10-21,r20_15,3A,1
2025-10-21,r20_15,3B,2
2025-10-22,r13_40,2B,2
2025-10-22,r13_40,3A,1
2025-10-22,r13_40,3B,1
2025-10-22,r17_17,1A,1
2025-10-22,r17_17,2A,3
2025-10-22,r17_17,2B,1
2025-10-22,r17_48,1A,1
2025-10-22,r17_48,2A,3
2025-10-22,r17_48,2B,1
2025-10-22,r17_48,3B,2
2025-10-22,r20_11,1A,1
2025-10-22,r20_11,3B,1
2025-10-23,r03_20,3C,1
2025-10-23,r05_21,3C,2
2025-10-23,r05_23,1B,1
2025-10-23,r05_23,3C,4
2025-10-23,r05_24,1B,1
2025-10-23,r05_24,3A,1
2025-10-23,r05_24,3C,6
2025-10-23,r06_23,3C,2
2025-10-23,r13_39,1A,2
2025-10-23,r13_39,2B,1
2025-10-23,r13_40,2B,1
2025-10-23,r15_46,2B,2
2025-10-23,r16_16,1B,1
2025-10-23,r16_16,3B,1
2025-10-23,r17_17,1A,1
2025-10-23,r17_17,2A,1
2025-10-23,r17_17,3A,1
2025-10-23,r17_17,3B,1
2025-10-23,r17_48,2A,1
2025-10-23,r17_48,2B,1
2025-10-23,r21_25,1B,1
2025-10-23,r21_25,2B,1
2025-10-24,r17_17,1A,1
2025-10-24,r17_17,2A,1
2025-10-24,r17_17,2B,2
2025-10-24,r17_35,1B,1
2025-10-24,r17_35,2B,1
2025-10-24,r23_08,1B,1
2025-10-24,r23_08,2B,1
2025-10-25,r13_38,2A,1
2025-10-25,r13_38,2B,4
2025-10-25,r17_10,2B,4
2025-10-25,r17_10,3B,1
2025-10-25,r17_17,1A,3
2025-10-25,r17_17,2A,1
2025-10-25,r17_17,3A,1
2025-10-25,r17_17,3B,1
2025-10-25,r18_47,2B,2
2025-10-25,r22_33,1B,1
2025-10-26,r17_10,1A,2
2025-10-26,r17_10,2A,1
2025-10-26,r17_10,3B,1
2025-10-26,r17_17,2A,1
2025-10-26,r17_17,2B,2
2025-10-26,r17_17,3B,1
2025-10-26,r19_16,2B,1
2025-10-26,r19_16,3A,1
2025-10-26,r20_30,2B,1
2025-10-27,r14_36,2B,1
2025-10-27,r17_09,2B,5
2025-10-27,r17_09,3B,1
2025-10-27,r17_10,3B,1
2025-10-27,r17_16,2A,1
2025-10-27,r17_16,3B,1
2025-10-27,r17_17,2A,1
2025-10-27,r17_43,2B,2
2025-10-27,r17_44,2A,2
2025-10-27,r17_44,2B,2
2025-10-27,r18_17,1B,1
2025-10-27,r18_17,2B,1
2025-10-27,r21_12,1A,1
2025-10-27,r21_12,2A,1
2025-10-27,r21_12,3A,1
2025-10-27,r21_12,3B,1
2025-10-27,r21_29,1B,1
2025-10-27,r23_10,1A,1
2025-10-27,r23_10,2A,3
2025-10-28,r17_09,3B,1
2025-10-28,r17_16,2A,1
2025-10-28,r17_17,2B,2
2025-10-28,r17_43,2B,1
2025-10-28,r17_43,3B,4
2025-10-28,r18_17,2B,2
2025-10-28,r23_10,3B,1
2025-10-29,r14_53,2B,3
2025-10-29,r14_53,3B,2
2025-10-29,r17_09,2A,1
2025-10-29,r17_43,2B,1
2025-10-29,r18_17,2B,2
2025-10-30,r19_17,1A,1
2025-10-30,r19_17,2B,1
2025-10-30,r19_18,2B,1
2025-10-30,r19_18,3B,1
2025-10-30,r20_11,3A,1
2025-10-30,r20_18,2B,2
2025-10-30,r20_18,3B,1
2025-10-31,r03_00,3A,1
2025-10-31,r03_00,3C,7
2025-10-31,r03_24,3C,3
2025-10-31,r03_40,3C,2
2025-10-31,r04_22,1B,1
2025-10-31,r04_22,3C,1
2025-10-31,r05_22,3C,3
2025-10-31,r05_23,3A,1
2025-10-31,r05_23,3C,3
2025-10-31,r06_23,3C,4
2025-10-31,r06_24,3C,5
2025-10-31,r11_53,1A,1
2025-10-31,r11_53,3A,1
2025-10-31,r18_18,3B,1
2025-10-31,r20_18,2A,1
2025-10-31,r20_18,2B,2
2025-10-31,r20_19,2A,1
2025-10-31,r21_11,1A,1
2025-10-31,r21_11,2A,1
2025-10-31,r21_19,1A,1
2025-11-01,r16_52,1A,1
2025-11-02,r16_34,1B,1
2025-11-02,r16_52,2A,1
2025-11-02,r16_52,2B,2
2025-11-02,r18_43,1A,1
2025-11-03,r16_50,2A,1
2025-11-03,r16_50,2B,1
2025-11-03,r16_51,1A,1
2025-11-03,r16_51,2A,2
2025-11-04,r16_34,1B,1
2025-11-04,r16_50,2A,1
2025-11-04,r16_50,2B,1
2025-11-04,r22_13,3A,1
2025-11-04,r22_13,3B,1
2025-11-04,r22_15,1A,1
2025-11-04,r22_15,2A,1
2025-11-05,r13_32,3A,1
2025-11-05,r16_49,2A,1
2025-11-05,r17_49,1A,1
2025-11-05,r17_49,2A,2
2025-11-05,r17_49,2B,1
2025-11-05,r17_49,3B,2
2025-11-05,r22_33,2B,1
2025-11-06,r16_53,1A,1
2025-11-06,r16_53,2A,1
2025-11-06,r16_53,2B,1
2025-11-06,r16_53,3B,1
2025-11-06,r17_48,2B,2
2025-11-06,r17_48,3A,1
2025-11-06,r19_43,1A,1
2025-11-06,r22_10,3B,1
2025-11-07,r03_00,3C,2
2025-11-07,r03_20,3C,2
2025-11-07,r03_24,1B,1
2025-11-07,r03_24,3C,2
2025-11-07,r03_40,3A,1
2025-11-07,r03_40,3C,1
2025-11-07,r04_23,3C,1
2025-11-07,r05_22,3C,2
2025-11-07,r05_23,3C,3
2025-11-07,r06_23,3C,3
2025-11-07,r06_24,3C,3
2025-11-07,r16_34,1B,1
2025-11-07,r16_52,3A,2
2025-11-07,r18_04,1B,1
2025-11-07,r18_04,2A,1
2025-11-07,r18_42,1A,1
2025-11-07,r19_42,1A,1
2025-11-07,r19_43,2A,1
2025-11-08,r10_34,3A,1
2025-11-08,r10_34,3B,1
2025-11-08,r16_34,2A,1
2025-11-08,r16_34,3A,1
2025-11-08,r17_51,1A,1
2025-11-08,r17_51,2A,2
2025-11-08,r17_51,2B,1
2025-11-08,r17_51,3A,1
2025-11-08,r17_52,2A,1
2025-11-08,r17_52,3B,1
2025-11-09,r09_33,1A,2
2025-11-09,r09_33,3B,1
2025-11-09,r11_37,3A,1
2025-11-09,r12_52,1B,1
2025-11-09,r12_52,3B,1
2025-11-09,r16_34,1B,1
2025-11-09,r17_14,1B,1
2025-11-09,r17_32,1B,1
2025-11-09,r17_50,1A,3
2025-11-09,r17_50,2A,1
2025-11-09,r17_50,2B,2
2025-11-09,r19_42,3B,1
2025-11-10,r16_33,1A,2
2025-11-10,r16_33,1B,1
2025-11-10,r16_33,3A,1
2025-11-10,r16_33,3B,1
2025-11-10,r16_34,1A,1
2025-11-10,r16_34,3A,2
2025-11-10,r16_34,3B,2
2025-11-10,r17_49,1A,1
2025-11-11,r16_32,3B,1
2025-11-11,r16_34,1B,2
2025-11-11,r16_34,2A,1
2025-11-11,r16_34,3A,1
2025-11-11,r16_34,3B,2
2025-11-11,r17_29,1B,1
2025-11-11,r18_49,1A,1
2025-11-11,r18_49,2A,1
2025-11-11,r18_49,2B,1
2025-11-11,r21_28,3B,1
2025-11-12,r11_50,1B,1
2025-11-12,r11_50,2A,1
2025-11-12,r11_50,3B,1
2025-11-12,r16_34,1B,1
2025-11-12,r16_34,3A,2
2025-11-12,r16_34,3B,1
2025-11-12,r17_48,2B,1
2025-11-12,r18_49,3A,1
2025-11-12,r20_11,2A,1
2025-11-12,r20_11,3B,1
2025-11-12,r20_15,3B,1
2025-11-12,r20_35,2B,1
2025-11-13,r09_18,1A,1
2025-11-13,r09_18,1B,1
2025-11-13,r11_50,3A,1
2025-11-13,r16_34,2A,1
2025-11-13,r17_28,1A,1
2025-11-13,r17_28,3A,1
2025-11-13,r19_50,1A,1
2025-11-13,r19_50,3B,1
2025-11-13,r19_51,2A,1
2025-11-13,r19_51,2B,1
2025-11-13,r19_51,3B,1
2025-11-13,r20_11,3B,1
2025-11-13,r21_10,1B,2
2025-11-13,r22_30,2B,1
2025-11-13,r23_28,3A,2
2025-11-14,r03_00,3C,2
2025-11-14,r03_20,3A,1
2025-11-14,r03_20,3C,4
2025-11-14,r03_21,3A,1
2025-11-14,r03_21,3C,7
2025-11-14,r03_22,3C,2
2025-11-14,r03_40,3C,4
2025-11-14,r04_20,1B,1
2025-11-14,r04_20,3C,4
2025-11-14,r04_23,3C,3
2025-11-14,r05_22,1B,1
2025-11-14,r05_22,3C,3
2025-11-14,r05_23,3C,2
2025-11-14,r06_23,3C,8
2025-11-14,r06_25,1B,1
2025-11-14,r06_25,3C,2
2025-11-14,r10_55,3A,1
2025-11-14,r11_22,2B,4
2025-11-14,r11_22,3A,1
2025-11-14,r13_36,3B,1
2025-11-14,r15_50,2B,2
2025-11-14,r16_16,3A,1
2025-11-14,r16_34,1A,1
2025-11-14,r16_34,3B,1
2025-11-14,r20_14,3B,1
2025-11-15,r09_18,3A,1
2025-11-15,r13_36,1A,1
2025-11-15,r16_34,3B,1
2025-11-15,r17_27,1B,1
2025-11-15,r20_37,2B,1
2025-11-15,r22_32,2B,1
2025-11-15,r22_50,1B,1
2025-11-16,r11_19,3B,1
2025-11-16,r12_52,1A,1
2025-11-16,r12_52,1B,1
2025-11-16,r12_52,3B,1
2025-11-16,r13_48,2B,1
2025-11-16,r16_35,3B,1
2025-11-17,r15_35,1B,1
2025-11-17,r15_35,2A,1
2025-11-17,r16_29,1A,1
2025-11-17,r16_34,1A,2
2025-11-17,r17_47,2B,3
2025-11-17,r19_14,1A,1
2025-11-17,r19_14,1B,1
2025-11-17,r21_14,3A,1
2025-11-17,r21_17,1A,1
2025-11-17,r21_28,2B,1
2025-11-17,r21_33,2B,1
2025-11-17,r22_33,2B,3
2025-11-17,r22_33,3A,1
2025-11-18,r11_54,1A,1
2025-11-18,r12_53,1B,1
2025-11-18,r13_51,1A,1
2025-11-18,r13_51,2A,2
2025-11-18,r13_51,2B,2
